video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota
YYtj5YkU06A,https://www.youtube.com/watch?v=YYtj5YkU06A,Al Día con Willax - OCT 28 - COLEGIO SUSPENDE CLASES POR AMENAZAS EXTORSIVAS | Willax,Willax Televisión,UCort3mldTtMErPqprSlSfng,155.0,targeted_search,amenazas colegio extorsión Perú,70,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
JBJA9795YoE,https://www.youtube.com/watch?v=JBJA9795YoE,🔴🔵School in SJL continues to be extorted during the state of emergency: Parents fear for students,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,121.0,targeted_search,amenazas colegio extorsión Perú,71,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
Mr9l8FEvFmU,https://www.youtube.com/watch?v=Mr9l8FEvFmU,Escolares temen por su vida luego de que extorsionadores amenazaran con lanzar bomba a colegio,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,294.0,targeted_search,amenazas colegio extorsión Perú,72,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
9p4itvPob6o,https://www.youtube.com/watch?v=9p4itvPob6o,EXTORSIONADORES INGRESAN A CLASE VIRTUAL Y AMENAZAN A PROFESORES,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,1917.0,targeted_search,amenazas colegio extorsión Perú,73,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
a959af5cQlc,https://www.youtube.com/watch?v=a959af5cQlc,🔴🔵 Extortionists shoot at school under construction in SJL: One person injured,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,243.0,targeted_search,amenazas colegio extorsión Perú,74,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
JxOAWoFYaBc,https://www.youtube.com/watch?v=JxOAWoFYaBc,Padres protestan por EXTORSIÓN en colegio Pitágoras de Los Olivos | #LR,La República - LR+,UC-B7Xv56uNRDkj0vC3QW8Cg,137.0,targeted_search,amenazas colegio extorsión Perú,75,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
cd9thqIXT9M,https://www.youtube.com/watch?v=cd9thqIXT9M,Cae extorsionador que exigía 20 mil soles a dueño de un colegio | Primera Edición,América Noticias,UCPhm2I2wk4vqjENwhn3px8A,154.0,targeted_search,amenazas colegio extorsión Perú,76,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
WxDtaIjNfAM,https://www.youtube.com/watch?v=WxDtaIjNfAM,Colegio en San Juan de Lurigancho adopta clases virtuales tras amenazas de extorsión #ROTATIVARPP,RPP Noticias,UC5j8-2FT0ZMMBkmK72R4aeA,446.0,targeted_search,amenazas colegio extorsión Perú,77,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
H27vRdqJUSw,https://www.youtube.com/watch?v=H27vRdqJUSw,"🔴🔵 Extortionists threaten school principal in VMT: They demand payment of S/10,000",Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,220.0,targeted_search,amenazas colegio extorsión Perú,78,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
rVHpXxgQBEk,https://www.youtube.com/watch?v=rVHpXxgQBEk,Cierran colegios en Perú por extorsiones - DNews,DNews,UC4dWvSKVWJ36tJyhjDQCCaQ,700.0,targeted_search,amenazas colegio extorsión Perú,79,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
tH3U5IR5QM8,https://www.youtube.com/watch?v=tH3U5IR5QM8,Piden clases presenciales pese a amenazas extorsivas,Cosmos Televisión,UC_ept7M1UXlCfvcUrK49Ziw,225.0,targeted_search,amenazas colegio extorsión Perú,80,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
Z7B1mlty0pg,https://www.youtube.com/watch?v=Z7B1mlty0pg,Extorsionan a dueño de colegio particular y le exigen s/ 20 mil,Cosmos Televisión,UC_ept7M1UXlCfvcUrK49Ziw,98.0,targeted_search,amenazas colegio extorsión Perú,81,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
XnQY4m9rP3c,https://www.youtube.com/watch?v=XnQY4m9rP3c,Colegio San Vicente de Comas dictará clases virtuales tras amenazas y extorsiones de banda criminal,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,731.0,targeted_search,amenazas colegio extorsión Perú,83,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
oPJ5xH-mdxE,https://www.youtube.com/watch?v=oPJ5xH-mdxE,San Juan de Lurigancho: Colegio extorsionado vuelve a la presencialidad,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,313.0,targeted_search,amenazas colegio extorsión Perú,84,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
NkUv3sKHfsA,https://www.youtube.com/watch?v=NkUv3sKHfsA,Extorsionan a sacerdote que construye un colegio para niños pobres en Perú,aciprensa,UCYBvW57DuPrWwGdEe-BkMSg,134.0,targeted_search,amenazas colegio extorsión Perú,85,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
VpX0VodxRYg,https://www.youtube.com/watch?v=VpX0VodxRYg,¡Exclusivo! Escuela de los préstamos gota a gota: centros de capacitación de la extorsión,Panorama,UCBiq92lt_ufNO-ktZigVXgg,777.0,targeted_search,amenazas colegio extorsión Perú,86,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
AiLsRSrixao,https://www.youtube.com/watch?v=AiLsRSrixao,Odontólogos en la mira de los extorsionadores tras hackeo de su base de datos,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,842.0,targeted_search,amenazas colegio extorsión Perú,87,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
0MAXrHYbCZc,https://www.youtube.com/watch?v=0MAXrHYbCZc,"Médicos, Odontólogos y universitarios son los nuevos blancos de extorsionadores tras hackeo",ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,408.0,targeted_search,amenazas colegio extorsión Perú,88,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
LIB6CzzeCeM,https://www.youtube.com/watch?v=LIB6CzzeCeM,EXTORSION COLEGIO,ANTENA TELEVISIÓN,UCYlxa9cm0ZJhPVkjAtHuCXQ,68.0,targeted_search,amenazas colegio extorsión Perú,89,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
LH94uAhYedo,https://www.youtube.com/watch?v=LH94uAhYedo,FALSA ALARMA DE EXTORSIÓN EN COLEGIO ALTO TRUJILLO 27 MAYO,UPAO Multimedios,UCFKAwueM8LAXb8mowlBWTQA,119.0,targeted_search,amenazas colegio extorsión Perú,90,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ceTX_Rn_Zd4,https://www.youtube.com/watch?v=ceTX_Rn_Zd4,Extorsionadores exigen  pago de 30 soles por niño para dejar que tengan fiesta de promoción,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,483.0,targeted_search,amenazas colegio extorsión Perú,91,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
JnpN6wusWUA,https://www.youtube.com/watch?v=JnpN6wusWUA,"Planeaban atacar colegio: caen dos miembros de ""Los Mexicanos"" con dinamita y gasolina en SJL",Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,235.0,targeted_search,amenazas colegio extorsión Perú,92,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
vX-2VzWiQ2o,https://www.youtube.com/watch?v=vX-2VzWiQ2o,🔴🔵Extortionists leave dynamite at school and demand a quota of S/5 from each teacher and parent.,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,288.0,targeted_search,amenazas colegio extorsión Perú,93,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
sZNfAjRamtU,https://www.youtube.com/watch?v=sZNfAjRamtU,La libertad: Suspenden clases presenciales por extorsión a director de colegio,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,141.0,targeted_search,amenazas colegio extorsión Perú,94,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
BXhODlyHlTM,https://www.youtube.com/watch?v=BXhODlyHlTM,Ciudad del Este: extorsión al interior de un colegio,SNT Paraguay,UC8NNg2qEuMQIXlqPS-eu_ig,192.0,targeted_search,amenazas colegio extorsión Perú,95,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
V9r0Y9n1CHQ,https://www.youtube.com/watch?v=V9r0Y9n1CHQ,DECANO DEL COLEGIO DE  INGENIEROS SOBRE CUPOS EXTORSIONES EN CONSTRUCCIONES 07 JUNIO,UPAOTV Noticias,UCl7hKW-_7HdtcFYTa4JYSFQ,118.0,targeted_search,amenazas colegio extorsión Perú,96,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
v8aU886x8lQ,https://www.youtube.com/watch?v=v8aU886x8lQ,Operativo en colegio de La Libertad: intervienen a menor que extorsionaba a su compañero de clases,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,121.0,targeted_search,amenazas colegio extorsión Perú,97,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
IEzrqF7kpBM,https://www.youtube.com/watch?v=IEzrqF7kpBM,🔴🔵 San Juan de Lurigancho: School remains closed for the fourth day due to threats.,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,234.0,targeted_search,amenazas colegio extorsión Perú,98,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
R_wFF89XJw8,https://www.youtube.com/watch?v=R_wFF89XJw8,"""Escolares tienen conflicto personal con director, no es extorsión""",Cosmos Televisión,UC_ept7M1UXlCfvcUrK49Ziw,103.0,targeted_search,amenazas colegio extorsión Perú,99,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
F4ZMW4TmewA,https://www.youtube.com/watch?v=F4ZMW4TmewA,ARROJARON EXPLOSIVOS EN COLEGIO  DE COMAS,Extra Perú,UC_sEWipnA-lwgagTMxZhb9Q,338.0,targeted_search,amenazas colegio extorsión Perú,100,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
JkXeo7Cdo94,https://www.youtube.com/watch?v=JkXeo7Cdo94,"AUDIO. Así amenazan los extorsionadores en el municipio Cabimas, edo. Zulia | Lagunillas TV",Lagunillas TV,UCi_b7pqoHyn9b8HcBYlOrmQ,54.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,3,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
k_liErERBHo,https://www.youtube.com/watch?v=k_liErERBHo,DIVINSE EL EXTORSIONADOR DE LAS PAGINAS DE CITAS,UNICII DIRINCRI,UCAxF_I6XFDKfXFZMe3WAFwQ,316.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,5,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
bz8_Tu5wenQ,https://www.youtube.com/watch?v=bz8_Tu5wenQ,This is how extortionists track you again through WhatsApp.,Kiketeckno,UC_hMrSENUn8C5KdKIRM7JeA,313.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,6,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
V8EH7ZQRSRk,https://www.youtube.com/watch?v=V8EH7ZQRSRk,Aliados por la Seguridad: Audios de algunos de los más peligrosos extorsionadores del país,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,508.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,7,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
2orNM6FeOlM,https://www.youtube.com/watch?v=2orNM6FeOlM,‘CUTO’ GUADALUPE recibe amenazas de extorsionadores de ‘El Tren de Aragua’,Trome Perú,UChzS9L4GwAe0lRFallqbaGg,330.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,10,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
zZEucIc0Rh8,https://www.youtube.com/watch?v=zZEucIc0Rh8,HACEMOS ENOJAR a un EXTORSIONADOR y nos BURLAMOS de el  :D,Netas Marionetas,UC00nfmpfVwvRUvysr9jteLg,262.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
x9ismIYeLnE,https://www.youtube.com/watch?v=x9ismIYeLnE,Extortionists operate using WhatsApp: do not answer unknown calls,TVC En la Comunidad,UCRMUSZ3anVZipFNCs0y1dAQ,139.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,12,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
TdpWdpKrcIY,https://www.youtube.com/watch?v=TdpWdpKrcIY,Broma a Extorsionador: ¡Le Mandé 20 Pesos y Se Enfurece!,Lawler,UCb6JEf7fZfcv3vCN8V0zQoA,657.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,13,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
E_TEmc-4fZU,https://www.youtube.com/watch?v=E_TEmc-4fZU,Extorsionador muere al explotar bomba que iba a poner afuera de un negocio - N+,NMás,UCUsm-fannqOY02PNN67C0KA,68.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,14,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
UG0mFTzKZ8E,https://www.youtube.com/watch?v=UG0mFTzKZ8E,How WhatsApp extortionists operate,Azteca Noticias,UCUP6qv-_EIL0hwTsJaKYnvw,418.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,16,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
FO0NK90Ol64,https://www.youtube.com/watch?v=FO0NK90Ol64,Trujillo: Planificaban extorsiones por whatsapp,Cosmos Televisión,UC_ept7M1UXlCfvcUrK49Ziw,107.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
pPOPgdWtV2k,https://www.youtube.com/watch?v=pPOPgdWtV2k,"MY DAUGHTER IS BEING KIDNAPPED, BUT I DON'T HAVE A DAUGHTER",El Tamalerito,UCYcHhekLOmRExr7I0PPieDg,1066.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
fOKt7a5Ri3o,https://www.youtube.com/watch?v=fOKt7a5Ri3o,🔴🔵Trujillo: Mass extortion calls put PNP on high alert,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,117.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
EMtSQuNLcAA,https://www.youtube.com/watch?v=EMtSQuNLcAA,¡Exclusivo! Familia huye del país por amenazas de extorsionadores,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,450.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ifhE-9wNv1E,https://www.youtube.com/watch?v=ifhE-9wNv1E,Trujillo: Extorsionadores cumplen amenaza y detonan explosivo en vivienda,Cosmos Televisión,UC_ept7M1UXlCfvcUrK49Ziw,49.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
sqBPb3b3VI0,https://www.youtube.com/watch?v=sqBPb3b3VI0,Extorsionadores secuestran combi con pasajeros y obligan a chofer a enviar audio a grupo de WhatsApp,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,135.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
HAxMalCqHoo,https://www.youtube.com/watch?v=HAxMalCqHoo,LLAMADA DE EXTORSION EN LIMA PERU,Mi barrio En linea,UCdIn0XW7q86Oac_4KlFp4TA,245.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,25,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
mrWa-RjD9C4,https://www.youtube.com/watch?v=mrWa-RjD9C4,"Audio: “Destruirte y matarte”, amenaza estudiante a alumna del CBTis 122",El Diario de Chihuahua,UCg0x_-U_FiA1TYvz5XbujTQ,87.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,26,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
xr8Mu0v4n4E,https://www.youtube.com/watch?v=xr8Mu0v4n4E,Extorsionador de Skokka vs Mexicano. El video que te curará del miedo para siempre.,Kiketeckno,UC_hMrSENUn8C5KdKIRM7JeA,1407.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,27,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
VBZfEB7NT-k,https://www.youtube.com/watch?v=VBZfEB7NT-k,¡Cuidado! Realizan extorsiones por videollamadas para armar un montaje y amenazarte,adn Noticias,UC7k--FhnJzhPTrbtldMSoQQ,149.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,28,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
BM_-UqfPmIM,https://www.youtube.com/watch?v=BM_-UqfPmIM,El 'Monstruo' habla desde la clandestinidad y amenaza a rivales que mataron a chofer de combi,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,831.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,30,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
5apbqOAbHzQ,https://www.youtube.com/watch?v=5apbqOAbHzQ,"Así amenazan los ""montadeudas"" a sus víctimas",El Universal,UC2SEk1w7DgoHs_G3w1biz-w,120.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,31,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
Veo-N73hXcI,https://www.youtube.com/watch?v=Veo-N73hXcI,Hacker Exposes Scammers Live and Panics Them by Hacking Their CCTV Cameras,Anti Estafas,UCF1i8dw1gOQXpajp6BEw6mQ,735.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,32,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
T9PMGpw7OI8,https://www.youtube.com/watch?v=T9PMGpw7OI8,"Trujillo: Tayson, the extortionist, falls",SOL TV Perú,UCT3jhkKbEV4ZslnzhZ26hPw,75.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,33,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
3g6iYVBmQLE,https://www.youtube.com/watch?v=3g6iYVBmQLE,"Cartas, audios amenazantes y una granada: Clínica dental en Lima sufre ataques de extorsionadores",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,686.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,34,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
q1RhFGu_Orw,https://www.youtube.com/watch?v=q1RhFGu_Orw,San Martín de Porres: Empresaria es extorsionada por audios enviados a su celular,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,136.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,35,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
TWls2jGsfxU,https://www.youtube.com/watch?v=TWls2jGsfxU,PHONE EXTORTION (I tell him I'm from Karate Kid),Gusgri Vlogs,UCC-fqv28oQuPnLstiv_fkTg,918.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,36,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
zKz5Cy1UCgU,https://www.youtube.com/watch?v=zKz5Cy1UCgU,Chile se llena de extorsiones: La amenaza violenta ha aumentado,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,217.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,37,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
5ubZZaCEgZs,https://www.youtube.com/watch?v=5ubZZaCEgZs,Este es el 'modus operandi' de los estafadores por WhatsApp,Noticias RCN,UCnr6pbeXJmkNQJ9PSYle7QQ,225.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,38,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
6KdMYCXsSf0,https://www.youtube.com/watch?v=6KdMYCXsSf0,¡Exclusivo! Peruanos a merced de extorsionadores: cualquier ciudadano puede ser víctima,Panorama,UCBiq92lt_ufNO-ktZigVXgg,845.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,39,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
b5WKnMavhFM,https://www.youtube.com/watch?v=b5WKnMavhFM,"Así atacan extorsionadores a transportistas de Independencia:""Que todo esté en control con nosotros""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,324.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,42,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
H17p8fO5YH8,https://www.youtube.com/watch?v=H17p8fO5YH8,No permitas que las extorsiones arruinen tu tranquilidad,Policía Perú,UCGHZ-BOHT4-jjeh3YvlnUNw,95.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,43,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
VSpY6qcqsaY,https://www.youtube.com/watch?v=VSpY6qcqsaY,"""Sé donde vives"": Las extorsiones telefónicas que hacen en Barranquilla",TuBarco,UCBGwSoSVKf441rSaLkmXogQ,503.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,44,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
PgLcd24cdlY,https://www.youtube.com/watch?v=PgLcd24cdlY,Dibujitos amenazan al Tren de Aragua en nombre de Sideral - No lo soportan,Ander S,UCukM-zG4avd59XmWU3_z9Gw,118.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,45,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
GH5GbuoL3cA,https://www.youtube.com/watch?v=GH5GbuoL3cA,'El extorsionador diabólico': Capturan a 'Chucky' y 'Tiffany' tras amenazar de muerte a víctimas,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,849.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,46,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
KyVpnK3EWHU,https://www.youtube.com/watch?v=KyVpnK3EWHU,DIVINSE EL EXTORSIONADOR DE LAS PAGINAS DE CITAS,danner flores chavez,UC_OZHocBiqqR0g0Nmi5YiZw,613.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,47,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
eCxRXSPO8SM,https://www.youtube.com/watch?v=eCxRXSPO8SM,LA MODALIDAD DE ESCOPETAZO UTILIZADA PARA EXTORSIONAR,MEDIOS DE PRENSA,UCXo6VqwoYul84Ayuy7zFa_g,352.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,48,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
i408iiWepQ0,https://www.youtube.com/watch?v=i408iiWepQ0,"Así operaba el imperio criminal de alias 'Chili': Asesinatos, secuestros y extorsión en la selva",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,1344.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,49,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ujyJ-MKuzLM,https://www.youtube.com/watch?v=ujyJ-MKuzLM,Vídeo Extorsiones y amenazas telefónicas se multiplican en la Península de Yucatán,infolliteras,UCxBVU4ZjMrfdRm-oZ_x04dw,221.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,50,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
eRgbQLRGWgs,https://www.youtube.com/watch?v=eRgbQLRGWgs,"Beware of ""witch doctors""! Warning of new extortion schemes using ""bindings""",UnoTV,UC-bk3CDvTwt2TqPHykduhcQ,83.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,51,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ZFsfn5BLVtU,https://www.youtube.com/watch?v=ZFsfn5BLVtU,THE LOVING GIRL ENDED UP SCAMMED AND I TOOK HER LOCATION (New scam),Gusgri Vlogs,UCC-fqv28oQuPnLstiv_fkTg,1731.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,52,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ev-nf_8lwXs,https://www.youtube.com/watch?v=ev-nf_8lwXs,Así cayeron los sicarios del 'Monstruo' vinculados a extorsiones contra el 'Chino' y 'Naranjito',Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,315.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,53,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
-K01PCzDInw,https://www.youtube.com/watch?v=-K01PCzDInw,Estafas por WhatsApp: el modus operandi para robar tus datos y tu dinero | #BitácoraAM,Azteca Noticias,UCUP6qv-_EIL0hwTsJaKYnvw,244.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,54,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
Bwk7hBuUSxM,https://www.youtube.com/watch?v=Bwk7hBuUSxM,DIFUNDEN AUDIO DONDE AMENAZAN DE MUERTE A ALCALDE SANTIAGO CANO,CTV HUACHO,UCSZduKPAUWa0msAMgS9Ywrw,168.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,55,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
RQxPC66Hr9E,https://www.youtube.com/watch?v=RQxPC66Hr9E,Audio devela amenaza de extorsionista,TN23 Guatemala ,UCt5Dw7ePnn0AqPqRF8Xpjkw,113.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,56,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
wk24oghLEbw,https://www.youtube.com/watch?v=wk24oghLEbw,Peruano se hacía pasar como venezolano para extorsionar en el Callao,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,157.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,57,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
NbB4Bju5vkU,https://www.youtube.com/watch?v=NbB4Bju5vkU,La grave extorsión que sufre una bodeguera: Delincuentes balean local y la amenazan de muerte,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,1088.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,58,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
nD1UIdzR-vk,https://www.youtube.com/watch?v=nD1UIdzR-vk,"Extortionists demand 20,000 soles from businessman | Primera Edición | News Perú",América Noticias,UCPhm2I2wk4vqjENwhn3px8A,158.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,59,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
psciysCceOg,https://www.youtube.com/watch?v=psciysCceOg,Así roban cuentas de WhatsApp para cometer fraudes - En Punto,NMás,UCUsm-fannqOY02PNN67C0KA,181.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,60,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
hveGFT38TPw,https://www.youtube.com/watch?v=hveGFT38TPw,¿Eres víctima de extorsión? Así es como identifican la voz de un extorsionador con grabadoras,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,377.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,62,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
U-3JXaHIGC8,https://www.youtube.com/watch?v=U-3JXaHIGC8,Extorsionadores detonan explosivo en condominio: Piden cupo de S/50 por familia,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,148.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,63,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
