selection_order,video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota,round_robin,batch_id,selected_at
199,jzmGF6vvv0Q,https://www.youtube.com/watch?v=jzmGF6vvv0Q,Funcionario amenaza y agrede a periodista,Carlos Morante,UClPACJWOH8GnjGPRFHvKUww,417.0,targeted_search,amenazan periodista alcalde Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,19,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
200,DbbQuzs-JdU,https://www.youtube.com/watch?v=DbbQuzs-JdU,Extorsionadores piden nuevo pago de cupos porque otro se lo robó: Transportistas amenazados por pago,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,371.0,targeted_search,amenazan transportistas extorsión Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,19,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
201,Vn1XMQX_HTY,https://www.youtube.com/watch?v=Vn1XMQX_HTY,Estudiantes amenazan a profesores de colegio de VMT: “Saliendo de tu chamba te metemos bala”,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,772.0,targeted_search,amenazas colegio extorsión Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,19,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
202,pPOPgdWtV2k,https://www.youtube.com/watch?v=pPOPgdWtV2k,"MY DAUGHTER IS BEING KIDNAPPED, BUT I DON'T HAVE A DAUGHTER",El Tamalerito,UCYcHhekLOmRExr7I0PPieDg,1066.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,19,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
203,E3To8DP_Vyo,https://www.youtube.com/watch?v=E3To8DP_Vyo,Pareja de alcalde lo denunció de agresión y ahora lo amenazan: Esto hicieron su hermano y exesposa,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,481.0,targeted_search,agresión amenazas mujer Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,20,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
204,PpXRfyP46hQ,https://www.youtube.com/watch?v=PpXRfyP46hQ,Con videos íntimos mujer es extorsionada por su expareja,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,913.0,targeted_search,amenaza a pareja expareja Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,20,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
205,6d9lQ4hnyA0,https://www.youtube.com/watch?v=6d9lQ4hnyA0,Capturan a cobrador de cupos para el terrorismo en Tingo María,enlacenacional,UC_Zpz_cv69p4oL0hDEJz4IA,108.0,targeted_search,amenaza cobrador de cupos Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,20,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
206,0Xg8-d7zJz8,https://www.youtube.com/watch?v=0Xg8-d7zJz8,La amenazan con video de armas: Periodista es amenazada por informar irregularidades en obras,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,551.0,targeted_search,amenaza con arma denuncia Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,20,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
207,mTLmFx4SyH8,https://www.youtube.com/watch?v=mTLmFx4SyH8,Alias “El Wichi”: extorsionaba a sus víctimas bajo amenaza de muerte,Panorama,UCBiq92lt_ufNO-ktZigVXgg,811.0,targeted_search,amenaza de muerte denuncia Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,20,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
208,-Jt08NnztQE,https://www.youtube.com/watch?v=-Jt08NnztQE,Inseguridad ciudadana: secuestrados y amenazados por falsos colectiveros,Panorama,UCBiq92lt_ufNO-ktZigVXgg,932.0,targeted_search,amenaza de secuestro denuncia Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,20,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
209,nuyb6gblbIk,https://www.youtube.com/watch?v=nuyb6gblbIk,Cercado de Lima: vecino recibe amenazas tras quejas por ruido de conciertos en estadio San Marcos,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,409.0,targeted_search,amenaza en vivo televisión peruana,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,20,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
210,X0R9xFS7bHo,https://www.youtube.com/watch?v=X0R9xFS7bHo,La Libertad: investigan ataque a colectivo y amenazas a empresa de transporte #ROTATIVARPP |DESPACHO,RPP Noticias,UC5j8-2FT0ZMMBkmK72R4aeA,107.0,targeted_search,amenaza redes sociales denuncia Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,20,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
211,7reemmYZqCo,https://www.youtube.com/watch?v=7reemmYZqCo,Candidatos encaran y le dicen sus verdades a Keiko Fujimori,Wayka,UCQmo59tWId4OHTdl4W320DQ,222.0,targeted_search,amenazan candidato político Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,20,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
212,plmp6K0pNLI,https://www.youtube.com/watch?v=plmp6K0pNLI,TRUJILLO: AMBULANTES DE EX MAYORISTA AMENAZAN A PERIODISTA DE N60,N60 Noticias,UCa5H2yRYfOlUH4c22uY5JsQ,61.0,targeted_search,amenazan periodista alcalde Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,20,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
213,9bX-lnpHeMY,https://www.youtube.com/watch?v=9bX-lnpHeMY,Director de colegio es amenazado por extorsionadores que le exigen un cupo de 30 mil soles,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,173.0,targeted_search,amenazas colegio extorsión Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,20,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
214,gDGgv1RGi4E,https://www.youtube.com/watch?v=gDGgv1RGi4E,Live Drug-Free in 4K 60FPS,Recnux,UCQpHLKNmGosqo1pURYBx3pQ,31.0,targeted_search,te voy a matar audio denuncia Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,20,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
215,31uTqWmWwX4,https://www.youtube.com/watch?v=31uTqWmWwX4,Esposa de taxista asesinado en SJL descarta acusación de abuso y asegura que recibían amenazas,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,233.0,targeted_search,agresión amenazas mujer Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,21,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
216,HhdnnybXabY,https://www.youtube.com/watch?v=HhdnnybXabY,VMT: delincuente amenaza con un arma de fuego a menor para llevarse su celular,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,150.0,targeted_search,amenaza con arma denuncia Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,21,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
217,bqzkOubV6gA,https://www.youtube.com/watch?v=bqzkOubV6gA,"Mauricio Aguirre habla del SECUESTRO DE PERIODISTAS: ""Había una situación de amenaza"" #p21tv",Peru21TV,UCNd09h2GugrdeT_80LxOFMw,514.0,targeted_search,amenaza de secuestro denuncia Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,21,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
218,X41nVaiyNRk,https://www.youtube.com/watch?v=X41nVaiyNRk,Grooming: Así engañan a tus hijos en redes sociales,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,1388.0,targeted_search,amenaza redes sociales denuncia Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,21,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
219,GmbdbzyOY1k,https://www.youtube.com/watch?v=GmbdbzyOY1k,🔴🔵Threats against communicators and journalists from Exitosa,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,386.0,targeted_search,amenazan periodista alcalde Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,21,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
220,Ozl7A-fWiVc,https://www.youtube.com/watch?v=Ozl7A-fWiVc,Denuncian que PRESIDENTE de la ATU AMENAZA a CHOFERES que PARTICIPAN en PARO de TRANSPORTISTAS | #LR,La República - LR+,UC-B7Xv56uNRDkj0vC3QW8Cg,157.0,targeted_search,amenazan transportistas extorsión Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,21,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
221,X9uDA_7cRbg,https://www.youtube.com/watch?v=X9uDA_7cRbg,Investigan mensaje amenazante hallado en baño de colegio de mujeres en Piura,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,110.0,targeted_search,amenazas colegio extorsión Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,21,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
222,mu80ykCUnTI,https://www.youtube.com/watch?v=mu80ykCUnTI,Acribillan a empresario en SJL: víctima había alquilado habitación para escapar de sicarios (1/2),Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,90.0,targeted_search,sicario amenaza empresario Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,21,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
223,w8COPOH15HE,https://www.youtube.com/watch?v=w8COPOH15HE,Cartman se ríe de enano,Geovanni Murcia,UC_12ZoiKqb6zfWunCdRRfjw,84.0,targeted_search,te voy a matar audio denuncia Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,21,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
224,kiO_qzU72Zs,https://www.youtube.com/watch?v=kiO_qzU72Zs,"Mujer pide ayuda ante amenazas via Internet de su ex pareja, en Piura",enlacenacional,UC_Zpz_cv69p4oL0hDEJz4IA,131.0,targeted_search,amenaza a pareja expareja Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,22,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
225,BZ9r1QPcZkQ,https://www.youtube.com/watch?v=BZ9r1QPcZkQ,Mafias de cobro de cupos imperan en Lima Norte: denuncian aumento de extorsión a mototaxistas,El Dominical de Panamericana,UCMfcN0OV7d61cWPLYm5qHpw,202.0,targeted_search,amenaza cobrador de cupos Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,22,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
226,fUxJzRXhjy0,https://www.youtube.com/watch?v=fUxJzRXhjy0,"""Vecino del terror"" amenaza a todo el barrio con un arma de fuego para que no hagan bulla",ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,570.0,targeted_search,amenaza con arma denuncia Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,22,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
227,nkNqLF6t65o,https://www.youtube.com/watch?v=nkNqLF6t65o,Abuelito lleva secuestrado tres meses: familia pagó rescate pero aún no lo liberan,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,600.0,targeted_search,amenaza de secuestro denuncia Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,22,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
228,66DiM5eHSxk,https://www.youtube.com/watch?v=66DiM5eHSxk,"Dejan explosivo y nota contra criminal afuera de penal Castro Castro: ""Habría disputa entre bandas""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,389.0,targeted_search,amenaza en vivo televisión peruana,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,22,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
229,EgKTydo2I9w,https://www.youtube.com/watch?v=EgKTydo2I9w,Loreto: Citizen demands accountability for over S/100 million and reports threats in Puinahua,El Búho pe,UC6xAnp5ygm8oNoBDCgu70UQ,400.0,targeted_search,amenaza redes sociales denuncia Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,22,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
230,MEcusWHGjhw,https://www.youtube.com/watch?v=MEcusWHGjhw,Campaña de miedo: más amenazas contra los candidatos municipales (2/2),Panorama,UCBiq92lt_ufNO-ktZigVXgg,49.0,targeted_search,amenazan candidato político Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,22,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
231,w-occQm_DbA,https://www.youtube.com/watch?v=w-occQm_DbA,Mayor of SJL receives threats | Cuarto Poder | Peru,América Noticias,UCPhm2I2wk4vqjENwhn3px8A,925.0,targeted_search,amenazan periodista alcalde Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,22,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
232,b-aCrfjgwHs,https://www.youtube.com/watch?v=b-aCrfjgwHs,Transportistas suben pasajes para pagar cupo a 5 bandas de extorsionadores,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,279.0,targeted_search,amenazan transportistas extorsión Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,22,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
233,B4Jqt2his_E,https://www.youtube.com/watch?v=B4Jqt2his_E,Extorsiones afectan la educación en Lima: Colegios afectados suspenden clases,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,152.0,targeted_search,amenazas colegio extorsión Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,22,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
234,08M15vWd0YA,https://www.youtube.com/watch?v=08M15vWd0YA,SJL: asesinan a empresario en campeonato de fútbol tras recibir extraña llamada (2/2),Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,171.0,targeted_search,sicario amenaza empresario Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,22,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
235,IaR_5fcW90s,https://www.youtube.com/watch?v=IaR_5fcW90s,HIJA DE KEIKO FUJIMORI FURIOSA ADVIERTE CON ELIMINAR A PARTICIPANTE DEL CONCURSO?,Break Espectáculos,UCdJEu1nCsFBHcTXqlSVHSZw,168.0,targeted_search,te voy a matar audio denuncia Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,22,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
236,5ifqblqdcXk,https://www.youtube.com/watch?v=5ifqblqdcXk,Cercado de Lima: trabajadoras sexuales capturan a presunto cobrador de cupos,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,302.0,targeted_search,amenaza cobrador de cupos Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,23,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
237,nsnZzJXry7s,https://www.youtube.com/watch?v=nsnZzJXry7s,Extorsionadores exigen S/30 mil a comerciante de Gamarra y la amenazan con armas y explosivos,El Dominical de Panamericana,UCMfcN0OV7d61cWPLYm5qHpw,162.0,targeted_search,amenaza con arma denuncia Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,23,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
238,DpI-yCM5mfU,https://www.youtube.com/watch?v=DpI-yCM5mfU,Alcalde de SJL denuncia que continúa recibiendo amenazas de muerte,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,73.0,targeted_search,amenaza de muerte denuncia Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,23,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
239,9GyAYScUyBU,https://www.youtube.com/watch?v=9GyAYScUyBU,AUMENTAN las denuncias de EXTORSIÓN y SECUESTRO a nivel nacional,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,778.0,targeted_search,amenaza de secuestro denuncia Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,23,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
240,AzwWXmXpoDE,https://www.youtube.com/watch?v=AzwWXmXpoDE,Huachipa: regidora denuncia que viene recibiendo amenazas contra su vida,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,91.0,targeted_search,amenaza en vivo televisión peruana,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,23,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
241,nSdTmOFVYNk,https://www.youtube.com/watch?v=nSdTmOFVYNk,Jueza ordena reemplazar al fiscal porque no sabía interrogar,LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,447.0,targeted_search,amenaza fiscal juez audiencia Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,23,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
242,3HT4dJE99J0,https://www.youtube.com/watch?v=3HT4dJE99J0,Candidato Cáceres Velásquez amenaza con pateadura a presidente del JNE en Arequipa,enlacenacional,UC_Zpz_cv69p4oL0hDEJz4IA,105.0,targeted_search,amenazan candidato político Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,23,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
243,8w7HByrBDlY,https://www.youtube.com/watch?v=8w7HByrBDlY,Periodista acusa al alcalde de Parcoy por amenaza,Cosmos Televisión,UC_ept7M1UXlCfvcUrK49Ziw,139.0,targeted_search,amenazan periodista alcalde Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,23,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
244,PBsYQPpUxI8,https://www.youtube.com/watch?v=PBsYQPpUxI8,Cae red que extorsionaba transportistas y movió S/9 millones | #LR,La República - LR+,UC-B7Xv56uNRDkj0vC3QW8Cg,113.0,targeted_search,amenazan transportistas extorsión Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,23,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
245,F5jO9Tt6ymk,https://www.youtube.com/watch?v=F5jO9Tt6ymk,Extorsionadores de colegio fueron capturados: Pertenecen a 'Los Bravos del Callao',Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,119.0,targeted_search,amenazas colegio extorsión Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,23,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
246,sRNq0G500kQ,https://www.youtube.com/watch?v=sRNq0G500kQ,Con su último aliento atropelló a los sicarios que le dispararon: Asesino confesó todo,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,414.0,targeted_search,sicario amenaza empresario Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,23,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
247,eLDOPUkqW0Y,https://www.youtube.com/watch?v=eLDOPUkqW0Y,yo después de ver esto 💀,el pro de mastercraft,UCcnFfqmPZlH5RGjIm-K9WHw,84.0,targeted_search,te voy a matar audio denuncia Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,23,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
248,aYpisVffvXY,https://www.youtube.com/watch?v=aYpisVffvXY,“Vecina del Terror”: Denuncian que mujer ataca a adultos y hasta niños con piedras en SJM,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,423.0,targeted_search,agresión amenazas mujer Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,24,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
249,Qa_L0frq7yk,https://www.youtube.com/watch?v=Qa_L0frq7yk,Nunca Más: Programa del 9 de febrero 2020,Nunca MAS,UCFqwxsa2Wp6Y5FkUAcGShGA,4111.0,targeted_search,amenaza a pareja expareja Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,24,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
250,By2PXf7Un0Y,https://www.youtube.com/watch?v=By2PXf7Un0Y,The extortionists have been caught! They were posing as a driver and fare collector in Ventanilla.,Radio Nacional,UCVW7J-lF26d3G3X8i2zmKow,192.0,targeted_search,amenaza cobrador de cupos Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,24,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
251,-nAcUpsxqPc,https://www.youtube.com/watch?v=-nAcUpsxqPc,Grave denuncia de joven en Comas: fue secuestrada y asaltada en taxi por aplicativo,El Dominical de Panamericana,UCMfcN0OV7d61cWPLYm5qHpw,177.0,targeted_search,amenaza de secuestro denuncia Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,24,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
252,MzHaBP1YQg0,https://www.youtube.com/watch?v=MzHaBP1YQg0,Caso Policía- Juez llama la atención a Fiscal parte 1,HONESTIDAD PERÚ ,UC0V2T-TbjC2sh_kq2AeQqVg,170.0,targeted_search,amenaza fiscal juez audiencia Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,24,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
253,W_Fa1AhS-n8,https://www.youtube.com/watch?v=W_Fa1AhS-n8,"2010-12-06 García amenaza las elecciones del 2011 con Golpe de Estado, Prensa Libre",JuvNacionalista,UCiU0qQdgb3GDsj8nY_jVLYQ,602.0,targeted_search,amenazan candidato político Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,24,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
254,cwkHgZJAlfM,https://www.youtube.com/watch?v=cwkHgZJAlfM,PERIODISTA ES AGREDIDO POR CHÓFER DEL ALCALDE DE HUAURA,Producciones TeD Televisión en Digital,UCQRfou8CZWIJzLOpKfhmqcg,160.0,targeted_search,amenazan periodista alcalde Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,24,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
255,QOK1K_FJqdg,https://www.youtube.com/watch?v=QOK1K_FJqdg,Extorsión a transportistas: Perú entre los 6 países de Latinoamérica golpeados por este delito,Multimedia Terceros PTV,UCffjpNp90bVEAMphnh1T_fg,300.0,targeted_search,amenazan transportistas extorsión Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,24,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
256,Hlcxi_9abmA,https://www.youtube.com/watch?v=Hlcxi_9abmA,"Terror at SMP school: dynamite stick left behind, classes suspended due to threats",Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,73.0,targeted_search,amenazas colegio extorsión Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,24,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
257,sqBPb3b3VI0,https://www.youtube.com/watch?v=sqBPb3b3VI0,Extorsionadores secuestran combi con pasajeros y obligan a chofer a enviar audio a grupo de WhatsApp,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,135.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,24,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
258,H7D7m3PrNaU,https://www.youtube.com/watch?v=H7D7m3PrNaU,Comas: madre de familia denuncia amenazas de expareja tras demandarlo por pensión de alimentos,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,914.0,targeted_search,agresión amenazas mujer Perú,25,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,25,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
259,QkeYKwRsJMM,https://www.youtube.com/watch?v=QkeYKwRsJMM,Extorsionan a hombre con 30 mil soles tras pedir préstamo mediante aplicativo,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,188.0,targeted_search,amenaza cobrador de cupos Perú,25,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,25,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
260,HuEilh65bv0,https://www.youtube.com/watch?v=HuEilh65bv0,🔴🔵Tarapoto: Médico sostiene sobre acusación de amenaza a un trabajador con un arma de fuego,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,644.0,targeted_search,amenaza con arma denuncia Perú,25,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,25,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
261,E74co0a_hJI,https://www.youtube.com/watch?v=E74co0a_hJI,Cocktails Case: Protected witness reports receiving death threats,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,42.0,targeted_search,amenaza de muerte denuncia Perú,25,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,25,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
262,dtyxW-T9W4I,https://www.youtube.com/watch?v=dtyxW-T9W4I,Fiscal Marita Barreto denuncia amenaza a testigo protegido Ivan Siucho #ECONOMIAXTODOS | DESPACHO,RPP Noticias,UC5j8-2FT0ZMMBkmK72R4aeA,296.0,targeted_search,amenaza de secuestro denuncia Perú,25,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,25,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
263,b5sFGyfbuHQ,https://www.youtube.com/watch?v=b5sFGyfbuHQ,Killed after extortion threats | Domingo al Día | Peru,América Televisión,UCGGry4kGWZUqIfG6LLNhOmg,732.0,targeted_search,amenaza en vivo televisión peruana,25,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,25,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
264,c1YSg-RI2YA,https://www.youtube.com/watch?v=c1YSg-RI2YA,Candidato Roberto Sánchez: Exigimos respeto por el voto de los peruanos',Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,53.0,targeted_search,amenazan candidato político Perú,25,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,25,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
