video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota
0kgyuzfhKbM,https://www.youtube.com/watch?v=0kgyuzfhKbM,THE WORST RED FLAGS ON A MAN | DID I GET LOVE BOMBED? OH MY GOOD,Todo Good,,1066.0,high_yield_channel,Todo Good,106,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
ZEBHBl1MfNM,https://www.youtube.com/watch?v=ZEBHBl1MfNM,WHAT HAPPENED WITH CARLOS ESPÁ IN HIS INTERVIEW? | ESPÁ DEFENDS MONTOYA | GOOD SPEAKS,Todo Good,,520.0,high_yield_channel,Todo Good,107,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
kHuARUz3YWw,https://www.youtube.com/watch?v=kHuARUz3YWw,MY MOST EMBARRASSING MOMENT | OH MY GOOD,Todo Good,,571.0,high_yield_channel,Todo Good,108,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
3Kz8UHHcxH4,https://www.youtube.com/watch?v=3Kz8UHHcxH4,REWIND HABLA GOOD 2025 | TODO EL LORE DEL AÑO | Habla Good,Todo Good,,6173.0,high_yield_channel,Todo Good,109,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
7C8Aidff4-M,https://www.youtube.com/watch?v=7C8Aidff4-M,PHILLIP ARRASÓ CON CURWEN EN CRASH CAR | ¿PHILLIP SE QUEDÓ CON EL CANAL? | HABLA GOOD,Todo Good,,1391.0,high_yield_channel,Todo Good,110,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
Xj1sSvm1JaM,https://www.youtube.com/watch?v=Xj1sSvm1JaM,FURREY'S PACT WITH THE DEVIL,Todo Good,,153.0,high_yield_channel,Todo Good,111,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
SOMUrgHoGVQ,https://www.youtube.com/watch?v=SOMUrgHoGVQ,PHILLIP Y CURWEN APUESTAN PCHUJOY Y TODO GOOD | ¿QUIÉN GANARÁ EN CTR? | HABLA GOOD,Todo Good,,1534.0,high_yield_channel,Todo Good,112,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
7UDq3BDpoQY,https://www.youtube.com/watch?v=7UDq3BDpoQY,HOW MANY THOUSANDS OF DOLLARS DO REALITY TV STARS EARN? | THEY'RE BEING REPLACED BY INFLUENCERS |...,Todo Good,,556.0,high_yield_channel,Todo Good,113,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
AlXrm9fe-7M,https://www.youtube.com/watch?v=AlXrm9fe-7M,NUEVO FICHAJE EN GOOD FLORO,Todo Good,,63.0,high_yield_channel,Todo Good,114,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
_SeLiMEpX3g,https://www.youtube.com/watch?v=_SeLiMEpX3g,Are López Aliaga's proposals viable? | He wants to quadruple the pension for those over 65 | Good...,Todo Good,,670.0,high_yield_channel,Todo Good,115,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
ZJRDLPqqUs8,https://www.youtube.com/watch?v=ZJRDLPqqUs8,THE NEW ALL GOOD SHOW | OH MY GOOD,Todo Good,,120.0,high_yield_channel,Todo Good,116,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
WpoM5S6SQsY,https://www.youtube.com/watch?v=WpoM5S6SQsY,"My childhood friend scammed me | I don't trust anyone anymore | Speak up, good.",Todo Good,,644.0,high_yield_channel,Todo Good,117,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
zmPaz5iUNHk,https://www.youtube.com/watch?v=zmPaz5iUNHk,Congressman couldn't answer Fernando Llanos's question | New anti-influencer law? | Good speaks,Todo Good,,642.0,high_yield_channel,Todo Good,118,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
_WpVQ9I97FA,https://www.youtube.com/watch?v=_WpVQ9I97FA,Furrey is addicted to his cell phone | How much time do they spend on screens? | Speak Good,Todo Good,,695.0,high_yield_channel,Todo Good,119,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
c1kCBYk8jZU,https://www.youtube.com/watch?v=c1kCBYk8jZU,WILL NEW LAW CENSOR INFLUENCERS? | CONGRESS ATTACKS FREEDOM OF SPEECH | SPEAK GOOD,Todo Good,,602.0,high_yield_channel,Todo Good,120,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
jhp5MEBhSKs,https://www.youtube.com/watch?v=jhp5MEBhSKs,CLIP Largo Horizontal,Todo Good,,835.0,high_yield_channel,Todo Good,121,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
5h5jhxel8_c,https://www.youtube.com/watch?v=5h5jhxel8_c,CLIP Largo Horizontal 1,Todo Good,,768.0,high_yield_channel,Todo Good,122,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
xvfbIJZS9ow,https://www.youtube.com/watch?v=xvfbIJZS9ow,Did Luigi Carbajal record a podcast in a hotel? | Pelao takes us to a hotel | Habla Good,Todo Good,,701.0,high_yield_channel,Todo Good,123,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
F797vKtnyBQ,https://www.youtube.com/watch?v=F797vKtnyBQ,THE NEW STREAMING CHANNEL OF FORZA POPULAR | ROSANGELLA BARBARÁN ON STREAMING | SPEAK GOOD,Todo Good,,613.0,high_yield_channel,Todo Good,124,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
zZEUkCYkXQE,https://www.youtube.com/watch?v=zZEUkCYkXQE,THE BEST DISTRICT TO LIVE IN LIMA? | DO YOU PREFER TO RENT OR BUY A HOUSE? | SPEAK GOOD,Todo Good,,746.0,high_yield_channel,Todo Good,125,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
gFfdMKIzM0Q,https://www.youtube.com/watch?v=gFfdMKIzM0Q,"Does Paco Bazán owe alimony? | Paco Bazán apologizes for being ""taken out of context"" | HABLAGOOD",Todo Good,,756.0,high_yield_channel,Todo Good,126,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
JIEU34-6IgI,https://www.youtube.com/watch?v=JIEU34-6IgI,Naruto and Shikamaru are the best friends | Top Best Friends in Anime | Good Chan,Todo Good,,1024.0,high_yield_channel,Todo Good,127,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
vKcQkPdna1w,https://www.youtube.com/watch?v=vKcQkPdna1w,Social media users blame pedestrian | Accident in San Isidro | Good speaks,Todo Good,,624.0,high_yield_channel,Todo Good,128,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
Pzf631DfsbI,https://www.youtube.com/watch?v=Pzf631DfsbI,"I CAN'T LOVE HIM, I'M GOING TO BREAK UP WITH HIM | GOOD FLORO",Todo Good,,647.0,high_yield_channel,Todo Good,129,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
epmEhtJxxTg,https://www.youtube.com/watch?v=epmEhtJxxTg,I CAN'T STAND MY FUJIMORIST RELATIVE | GOOD FLORO,Todo Good,,401.0,high_yield_channel,Todo Good,130,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
YXE_YyJ5KUs,https://www.youtube.com/watch?v=YXE_YyJ5KUs,PELAO VS TONINO | WE PLAY PAINTBALL WITH OUR LITTLE GOOD GUYS | ALL GOOD,Todo Good,,518.0,high_yield_channel,Todo Good,131,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
DQC0z57GGCc,https://www.youtube.com/watch?v=DQC0z57GGCc,Was López Aliaga humiliated at CADE? | CADE debate on mining | Good speaks,Todo Good,,743.0,high_yield_channel,Todo Good,132,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
S5NpDdkw4Bw,https://www.youtube.com/watch?v=S5NpDdkw4Bw,Horizontal Length,Todo Good,,648.0,high_yield_channel,Todo Good,133,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
3qJqa7wkzsk,https://www.youtube.com/watch?v=3qJqa7wkzsk,Did Betsy Chavez dissolve the relationship between Mexico and Peru? | Good Speaks,Todo Good,,381.0,high_yield_channel,Todo Good,134,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
Fc8u_a7STEs,https://www.youtube.com/watch?v=Fc8u_a7STEs,The TikToker Who Scammed People Out of More Than 1 Million Soles | Chriss Vanger Case | Speaks Ou...,Todo Good,,1296.0,high_yield_channel,Todo Good,135,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
dg_5lMNn_0w,https://www.youtube.com/watch?v=dg_5lMNn_0w,Will Carlos Espá be President of Peru? | Best and Worst Presidential Candidates | Good Talks,Todo Good,,503.0,high_yield_channel,Todo Good,136,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
Quoz6O1QPd4,https://www.youtube.com/watch?v=Quoz6O1QPd4,Is Keiko to Blame for the RENIEC Leak? | Good Speaks,Todo Good,,464.0,high_yield_channel,Todo Good,137,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
OXtRj114gz0,https://www.youtube.com/watch?v=OXtRj114gz0,PATRICIA CHIRINOS IN THE VALUE OF TRUTH | The WORST THING ABOUT PERU'S CONGRESS? | GOOD SPEAKS,Todo Good,,713.0,high_yield_channel,Todo Good,138,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
aIfl2F4W1Z8,https://www.youtube.com/watch?v=aIfl2F4W1Z8,CURWEN WILL MARRY CARLITA | He went all the way to PUNTA CANA to ASK FOR HER HAND | GOOD SPEAKS,Todo Good,,526.0,high_yield_channel,Todo Good,139,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
yXJQf_npJho,https://www.youtube.com/watch?v=yXJQf_npJho,POLICE ATTACK ON THE MARCHES | What HAPPENED AT THE MARCH IN PERU? | GOOD SPEAKS,Todo Good,,1324.0,high_yield_channel,Todo Good,140,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
LMIRvaLJWRU,https://www.youtube.com/watch?v=LMIRvaLJWRU,Does José Jeri just want to look good on camera? | Good says.,Todo Good,,1160.0,high_yield_channel,Todo Good,141,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
AxyDUkn1uPg,https://www.youtube.com/watch?v=AxyDUkn1uPg,LOPEZ ALIAGA IS RUNNING FOR PRESIDENCY | HABLAGOOD,Todo Good,,1193.0,high_yield_channel,Todo Good,142,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
jfK008pbqos,https://www.youtube.com/watch?v=jfK008pbqos,WHO IS JOSÉ JERÍ? | PERU'S WORST PRESIDENT? | GOOD SPEAKS,Todo Good,,1311.0,high_yield_channel,Todo Good,143,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
nJHyDzkFcUo,https://www.youtube.com/watch?v=nJHyDzkFcUo,Is Dina Boluarte resigning from the presidency? | Did Dina just flee the country? | Good speaks,Todo Good,,2156.0,high_yield_channel,Todo Good,144,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
mRjNClmawyw,https://www.youtube.com/watch?v=mRjNClmawyw,WHAT HAPPENED TO ZACATV? | Curwen weighs in on the ZACATV controversy | GOOD TALKS,Todo Good,,988.0,high_yield_channel,Todo Good,145,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
QjE57t2v-h8,https://www.youtube.com/watch?v=QjE57t2v-h8,POLICE DOESN'T PAY 2 SOLES FOR THEIR TRIP | What happened during the TRANSPORTERS' STRIKE? | GOOD...,Todo Good,,1169.0,high_yield_channel,Todo Good,146,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
Y9pCD46BPpA,https://www.youtube.com/watch?v=Y9pCD46BPpA,CURWEN wants to be a member of Congress | Will he be part of VIZCARRA's party? | GOOD SPEAKS,Todo Good,,1188.0,high_yield_channel,Todo Good,147,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
KE1VEc0wLBc,https://www.youtube.com/watch?v=KE1VEc0wLBc,Furrey Goes Peruvian | Peruvian Identity Test | Speak Good,Todo Good,,1301.0,high_yield_channel,Todo Good,148,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
sBZTjJPNCE4,https://www.youtube.com/watch?v=sBZTjJPNCE4,Were the Peruvian police helping the Monster? | The Monster Captured in Paraguay | Good Says,Todo Good,,570.0,high_yield_channel,Todo Good,149,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
UndXvWXknKE,https://www.youtube.com/watch?v=UndXvWXknKE,Porky doesn't want to be mayor anymore? | Can Rafael Lopez Aliaga be president? | Good speaks,Todo Good,,377.0,high_yield_channel,Todo Good,150,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
ovQvtCNccHA,https://www.youtube.com/watch?v=ovQvtCNccHA,METROPOLITAN GIRL DENOUNCED BY THE MINISTRY | GOOD SPEAKS,Todo Good,,664.0,high_yield_channel,Todo Good,151,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
kvuNm1xK-ss,https://www.youtube.com/watch?v=kvuNm1xK-ss,I TOOK V3NG4NZA BECAUSE OF MY FRIEND | DATING APP STORIES | GOOD FLORO PREMIUM,Todo Good,,871.0,high_yield_channel,Todo Good,152,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
nc9LnEYWW3g,https://www.youtube.com/watch?v=nc9LnEYWW3g,What happened to the mayor of Barranco? | The mayor goes on vacation with our money | Good speaks,Todo Good,,433.0,high_yield_channel,Todo Good,153,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
tCp4nIVSnng,https://www.youtube.com/watch?v=tCp4nIVSnng,THE MARCH AGAINST CONGRESS AND THE AFP | ARE THE CARTOONS THE ENEMIES? | GOOD SPEAKS,Todo Good,,1791.0,high_yield_channel,Todo Good,154,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
eQ4sEz9Zy_k,https://www.youtube.com/watch?v=eQ4sEz9Zy_k,WAS I A PRESIDENT'S LOVER? | THE MYSTERY MOTORCYCLE MAN? | GOOD FLORO,Todo Good,,257.0,high_yield_channel,Todo Good,155,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
DOL172i7Ugo,https://www.youtube.com/watch?v=DOL172i7Ugo,How much did CHALASOR make as a pro player? | Does SCOFIELD still want to win a TI? | GOOD SPEAKS,Todo Good,,1824.0,high_yield_channel,Todo Good,156,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
NB3b9HpPmDI,https://www.youtube.com/watch?v=NB3b9HpPmDI,Shouldn't Philip Butters be President? | President without an education? | Good speaks,Todo Good,,1277.0,high_yield_channel,Todo Good,157,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
MbTk6itcyGM,https://www.youtube.com/watch?v=MbTk6itcyGM,Do KEIKO and FUERZA POPULAR want to KEEP your AFP? | CURWEN explains the MARCHES | GOOD SPEAKS,Todo Good,,1166.0,high_yield_channel,Todo Good,158,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
IjHGpHeWl1I,https://www.youtube.com/watch?v=IjHGpHeWl1I,TOP 10 TERRIFYING CREEPY PASTA | TALK GOOD,Todo Good,,1105.0,high_yield_channel,Todo Good,159,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
KI8QQ1c1fEY,https://www.youtube.com/watch?v=KI8QQ1c1fEY,WE RESPOND TO THE DRIVER AND THE LAWYER IN THE FURREY CASE | Furrey's Lawyer Tells All | GOOD SPEAKS,Todo Good,,1014.0,high_yield_channel,Todo Good,160,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
ahvFnEAJYCk,https://www.youtube.com/watch?v=ahvFnEAJYCk,FAREWELL TO JAIME CHINCHA | Curwen offers a few words by Jaime Chincha | SPEAKS GOOD,Todo Good,,504.0,high_yield_channel,Todo Good,161,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
aAJveVY0mk8,https://www.youtube.com/watch?v=aAJveVY0mk8,"IS THE NEW AFP LAW GOOD FOR US? | ""THEY HAVE KIDNAPPED OUR MONEY"" | SPEAKS GOOD",Todo Good,,1654.0,high_yield_channel,Todo Good,162,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
sXJ5tt3aIrY,https://www.youtube.com/watch?v=sXJ5tt3aIrY,Furrey's backpack was stolen in his accident | Furrey tells all | Good talks,Todo Good,,1061.0,high_yield_channel,Todo Good,163,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
FCKxJRNGX9g,https://www.youtube.com/watch?v=FCKxJRNGX9g,Is the Singrid Bill Worth It? | Is the Law Against Millionaires in Peru? | Good Says,Todo Good,,737.0,high_yield_channel,Todo Good,164,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
xuAOI9a7N5Q,https://www.youtube.com/watch?v=xuAOI9a7N5Q,Jorge Luna donated money for the Benjadoes movie | Did Jorge Luna save the movie? | Good speaks,Todo Good,,2083.0,high_yield_channel,Todo Good,165,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
WQo6Qba1ViQ,https://www.youtube.com/watch?v=WQo6Qba1ViQ,Best moments from the BEYBLADE TOURNAMENT | GOOD TALKS,Todo Good,,982.0,high_yield_channel,Todo Good,166,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
9v0fiizR7QA,https://www.youtube.com/watch?v=9v0fiizR7QA,What happened in the U DE CHILE vs. INDEPENDIENTE match? | TRAGEDY in soccer | GOOD SPEAKS,Todo Good,,603.0,high_yield_channel,Todo Good,167,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
0QoY3ptGt5k,https://www.youtube.com/watch?v=0QoY3ptGt5k,CURWEN gives his opinion on LOCOS DE AMOR | The WORST MOVIE in PERU? | GOOD SPEAKS,Todo Good,,1501.0,high_yield_channel,Todo Good,168,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
z3bAKqHpKs0,https://www.youtube.com/watch?v=z3bAKqHpKs0,Did Professor SMASH hate KINGTEKA? | What happened to the novel with Sandra Skins? | GOOD SPEAKS,Todo Good,,1728.0,high_yield_channel,Todo Good,169,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
RRw8QgPEu88,https://www.youtube.com/watch?v=RRw8QgPEu88,Peruvian police want luxury Audi cars | Curwen explains the controversy with the PNP | Good speaks,Todo Good,,643.0,high_yield_channel,Todo Good,170,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
JWpPIkwjrB0,https://www.youtube.com/watch?v=JWpPIkwjrB0,Does Lizeth Atoccsa not deserve her scholarship? | Controversy over Who deserves a scholarship in...,Todo Good,,613.0,high_yield_channel,Todo Good,171,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
T6tUSXvKWmw,https://www.youtube.com/watch?v=T6tUSXvKWmw,THE CRAZY PILL HACKED | What happened to THE HOUSE OF THE SPECIALS? | GOOD SPEAKS,Todo Good,,655.0,high_yield_channel,Todo Good,172,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
Gx80nai7OuE,https://www.youtube.com/watch?v=Gx80nai7OuE,"What happened to Mayimbu's $80,000? | Crazy Pill talks about Mayimbu | GOOD TALKS",Todo Good,,659.0,high_yield_channel,Todo Good,173,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
A1oA8mGcstQ,https://www.youtube.com/watch?v=A1oA8mGcstQ,PERÚ es EL PAÍS MENOS PATRIOTA de LATAM | ¿Los PERUANOS son ACOMPLEJADOS? | HABLA GOOD,Todo Good,,832.0,high_yield_channel,Todo Good,174,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
b5_FmSk554A,https://www.youtube.com/watch?v=b5_FmSk554A,The End of Slaves in Talking Bullshit | Jorge Luna Doesn't Want More Slaves | Talk Good,Todo Good,,809.0,high_yield_channel,Todo Good,175,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
LzBRP18o_EI,https://www.youtube.com/watch?v=LzBRP18o_EI,JORGE LUNA: THE FUTURE of TALKING BULLSHIT... | What's next after MADISON? | TALK GOOD,Todo Good,,859.0,high_yield_channel,Todo Good,176,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
OvcvDfmA2UU,https://www.youtube.com/watch?v=OvcvDfmA2UU,JORGE LUNA CONGRATULATES PELAO ON HIS CIRCUS | Pelao EXPLAINS WHAT HAPPENED TO THE CHANNEL? | GOO...,Todo Good,,717.0,high_yield_channel,Todo Good,177,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
m3FlztrSS8w,https://www.youtube.com/watch?v=m3FlztrSS8w,Furrey's Attorney Responds to New Statements | Furrey Case Update | Good Says,Todo Good,,1850.0,high_yield_channel,Todo Good,178,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
dCyQeYFPZdI,https://www.youtube.com/watch?v=dCyQeYFPZdI,Is Mario Irivarren being persecuted by the Magpies? | Magaly TV answers Mario | Good speaks,Todo Good,,652.0,high_yield_channel,Todo Good,179,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
lPDguccoShU,https://www.youtube.com/watch?v=lPDguccoShU,MAGALY MEDINA vs. DIEALIS and LOS STREAMERS | PELAO RESPONDS to MAGALY | GOOD SPEAKS,Todo Good,,1296.0,high_yield_channel,Todo Good,180,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
pNge8RMXu-8,https://www.youtube.com/watch?v=pNge8RMXu-8,WHY WAS THEY GIVEN 6 MONTHS OF PREVENTIVE DETENTION? | LAWYER EXPLAINS THE FURREY CASE | GOOD SPEAKS,Todo Good,,1161.0,high_yield_channel,Todo Good,181,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
gSS2a7sYmcU,https://www.youtube.com/watch?v=gSS2a7sYmcU,We Demand Justice for Furrey | Furrey Case Update | Attorney Testifies | Good Says,Todo Good,,528.0,high_yield_channel,Todo Good,182,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
tAa56xewTrs,https://www.youtube.com/watch?v=tAa56xewTrs,HABLA BOT EL PRIMER SHOW DE BOTS EN VIVO | HABLA GOOD,Todo Good,,6023.0,high_yield_channel,Todo Good,183,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
Rq_gj1uXEIo,https://www.youtube.com/watch?v=Rq_gj1uXEIo,"Why was Luisito Comunica FUNERALIZED? | What happened at the march ""against"" Luisito? | Good speaks",Todo Good,,772.0,high_yield_channel,Todo Good,184,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
kruM607pWPY,https://www.youtube.com/watch?v=kruM607pWPY,NICOLA PORCELLA CAN'T ACT? | Nicola Porcella responds to Jely Reategui | Good Talks,Todo Good,,587.0,high_yield_channel,Todo Good,185,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
qHIucWNwy2o,https://www.youtube.com/watch?v=qHIucWNwy2o,WAS FARID ODE AGGRESSIVE? | FARID ODE GETS IN THE STREET | GOOD SPEAKS,Todo Good,,616.0,high_yield_channel,Todo Good,186,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
t-fLfkk8p1o,https://www.youtube.com/watch?v=t-fLfkk8p1o,WILL AI REPLACE US? | NEW UNEMPLOYMENT ALERT? | GOOD SPEAKS,Todo Good,,1049.0,high_yield_channel,Todo Good,187,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
KzGLRu1g7tk,https://www.youtube.com/watch?v=KzGLRu1g7tk,WHY IS PPK IN PRISON? | PEDRO PABLO KUCZYNSKI: HOW DID HE BECOME PRESIDENT? | GOOD SPEAKS,Todo Good,,592.0,high_yield_channel,Todo Good,188,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
cx3SAYmWLQk,https://www.youtube.com/watch?v=cx3SAYmWLQk,CHUPETIN TRUJILLO MAKES LIVE CALLS | MEET THE UNFILTERED GIRL | SPEAKS GOOD,Todo Good,,1106.0,high_yield_channel,Todo Good,189,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
a8ikV3wITy0,https://www.youtube.com/watch?v=a8ikV3wITy0,THE COMPLETE STORY OF CHUPETIN TRUJILLO | GOOD SPEAKS,Todo Good,,2685.0,high_yield_channel,Todo Good,190,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
8Q5Svil3OCw,https://www.youtube.com/watch?v=8Q5Svil3OCw,ALL ABOUT PATRICIA BENAVIDES | USURPATION OF POWERS? | GOOD SPEAKS,Todo Good,,655.0,high_yield_channel,Todo Good,191,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
jldgnSx1KBE,https://www.youtube.com/watch?v=jldgnSx1KBE,WHO ARE THE CARTOONS? | SIDERAL DEFENDS THE BABY ARMY | MUSTACHO CODE | GOOD SPEAKS,Todo Good,,663.0,high_yield_channel,Todo Good,192,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
c9hiG4cLmhM,https://www.youtube.com/watch?v=c9hiG4cLmhM,GOOD FLORO EN EL TEATRO | CUMPLIMOS EL SUEÑO DEL PELAO | GOOD FLORO PREMIUM,Todo Good,,7607.0,high_yield_channel,Todo Good,193,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40
