selection_order,video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota,round_robin,batch_id,selected_at
461,C1EVAMoE3Zw,https://www.youtube.com/watch?v=C1EVAMoE3Zw,Extorsiones en aumento: ciudadanos bajo el asedio del crimen,Panorama,UCBiq92lt_ufNO-ktZigVXgg,917.0,targeted_search,extorsionadores amenazan audio Perú,30,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,30.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
462,NXrDtX6bR3U,https://www.youtube.com/watch?v=NXrDtX6bR3U,¡Tú no tienes por qué estar acá!: joven denuncia  discriminación de grupo de vecinas de Miraflores,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,139.0,targeted_search,insultos racistas discriminación Perú denuncia,30,RACISMO_DISCRIMINACION,consulta explícita de una categoría minoritaria,55,30.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
463,oZ074afz4Ng,https://www.youtube.com/watch?v=oZ074afz4Ng,"Coronel Revoredo no teme a la banda criminal ""Los Pulpos"" que ofrece dinero por su cabeza",ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,407.0,targeted_search,sicarios amenazan periodista Perú,30,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,30.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
464,K9WrU_WHfKU,https://www.youtube.com/watch?v=K9WrU_WHfKU,CÓMO ACTUAR EN CASO DE DIFAMACIÓN. EL DERECHO AL HONOR,Álvaro Navarro Abogado,UCknyABjdbf5eQdzp0FKVt5g,360.0,targeted_search,te voy a matar denuncia Perú,30,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,30.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
465,7umFDZasKrs,https://www.youtube.com/watch?v=7umFDZasKrs,Denuncian a falso productor de TV por tocamientos indebidos y acoso sexual a jóvenes,Panamericana Televisión,UCngb4rxO4iUE6BrIs29WXwA,1082.0,targeted_search,acoso sexual denuncia televisión peruana,31,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,31.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
466,QDT6jCU_QEE,https://www.youtube.com/watch?v=QDT6jCU_QEE,Outrageous! Streamer Diealis accused of “savage assault” against his partner,Magaly TV La Firme,UCF6s3gpbZEQKqZ38VvQ0gLA,165.0,targeted_search,agresor amenaza pareja Perú,31,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,31.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
467,0JhrVTbjU3w,https://www.youtube.com/watch?v=0JhrVTbjU3w,SIMULACIÓN DE AUDIENCIA INICIAL - AMENAZAS Y EXPRESIONES DE VIOLENCIA CONTRA LAS MUJERES,Carlos Rivas,UCwkUhDPem4kFuHI4-RME2-A,815.0,targeted_search,amenaza juez audiencia virtual Perú,31,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,31.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
468,FVk6aFYIHjU,https://www.youtube.com/watch?v=FVk6aFYIHjU,Los Olivos: víctima de extorsión recibe amenazas de muerte y un arreglo fúnebre en su negocio,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,589.0,targeted_search,amenazas de muerte Perú,31,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,31.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
469,FRRdh4Ckro8,https://www.youtube.com/watch?v=FRRdh4Ckro8,Agresión gays,TV Azteca Puebla,UC9qzDM6UCk4roRIWu23aHYQ,191.0,targeted_search,amenazas homofóbicas Perú,31,AMENAZA_DIRECTA|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,31.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
470,hI1100Qk1Is,https://www.youtube.com/watch?v=hI1100Qk1Is,Christian Domínguez and Karla Tarazona BREAK DOWN IN TEARS after being fired from Panamericana TV,Chimi chimi,UCt42aXXEokQWROe3CdVx3bA,626.0,targeted_search,denuncia amenazas farándula Perú,31,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,31.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
471,wm_15-Ba0hc,https://www.youtube.com/watch?v=wm_15-Ba0hc,Extorsionadores exigen S/3 mil a cantante de cumbia para dejarlo trabajar en paz,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,418.0,targeted_search,extorsionadores amenazan audio Perú,31,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,31.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
472,KP29zyvRSvk,https://www.youtube.com/watch?v=KP29zyvRSvk,Ministry of Culture rejects racist remarks by streamer Cristorata and announces action,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,101.0,targeted_search,insultos racistas discriminación Perú denuncia,31,RACISMO_DISCRIMINACION,consulta explícita de una categoría minoritaria,55,31.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
473,1mWluHVDA0I,https://www.youtube.com/watch?v=1mWluHVDA0I,Cuarto Poder - América Noticias amenazan a periodistas de esta casa televisiva - 18-10-2015,follow peru,UCCwOL2875hSUSva8hfbzEFQ,374.0,targeted_search,sicarios amenazan periodista Perú,31,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,31.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
474,MzQY9WDmeDE,https://www.youtube.com/watch?v=MzQY9WDmeDE,"La pesadilla de una víctima de acoso: ""Siento que voy a ser una víctima más de feminicidio""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,828.0,targeted_search,acoso sexual denuncia televisión peruana,32,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,32.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
475,3HtByCaZnAw,https://www.youtube.com/watch?v=3HtByCaZnAw,"Mi mujer me denunció por Violencia intrafamiliar, y me sacaron de mi casa ¿Qué puedo hacer?",Gestión Legal,UCGbCdx7nhKuiQaO8OMEt9eA,199.0,targeted_search,agresor amenaza pareja Perú,32,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,32.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
476,3TyztmbnTi8,https://www.youtube.com/watch?v=3TyztmbnTi8,Judge demands lawyer put on a suit and the lawyer replies that there is no legal basis for it.,LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,237.0,targeted_search,amenaza juez audiencia virtual Perú,32,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,32.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
477,ZgsCVZX07Ys,https://www.youtube.com/watch?v=ZgsCVZX07Ys,Raquel Ataucusi denuncia amenazas de muerte en su contra 17 de febero 2020,Peru 21 El Bicentenario,UCZR3PQrOAzaYymsde6Uu9nA,592.0,targeted_search,amenazas de muerte Perú,32,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,32.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
478,YvJ2WO3r30I,https://www.youtube.com/watch?v=YvJ2WO3r30I,Ley Trans será presentada el 20 de julio en el Congreso - Telemedellín,Noticias Telemedellín,UCi9thgLbI6E127Vu6Hxp8ug,87.0,targeted_search,amenazas homofóbicas Perú,32,AMENAZA_DIRECTA|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,32.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
479,4EQ19FO9RSU,https://www.youtube.com/watch?v=4EQ19FO9RSU,La extorsión llegó a los famosos de la farándula,Al Sexto Día,UC_6JG6mhk_vuUTbZ6JB_XMg,651.0,targeted_search,denuncia amenazas farándula Perú,32,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,32.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
480,nD1UIdzR-vk,https://www.youtube.com/watch?v=nD1UIdzR-vk,"Extortionists demand 20,000 soles from businessman | Primera Edición | News Perú",América Noticias,UCPhm2I2wk4vqjENwhn3px8A,158.0,targeted_search,extorsionadores amenazan audio Perú,32,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,32.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
481,qq_1HfyvS3k,https://www.youtube.com/watch?v=qq_1HfyvS3k,¿Qué hacer frente a un caso de discriminación? | Comparte tus derechos,Defensoría del Pueblo Perú,UCZHyNJ9-_r2oofRCIKQv1Fw,116.0,targeted_search,insultos racistas discriminación Perú denuncia,32,RACISMO_DISCRIMINACION,consulta explícita de una categoría minoritaria,55,32.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
482,KiiV90ZGXNY,https://www.youtube.com/watch?v=KiiV90ZGXNY,CÁMARAS captaron el asesinato A PLENA LUZ DEL DÍA a cobrador de cupos de MOTOTAXISTAS en SJL | #LR,La República - LR+,UC-B7Xv56uNRDkj0vC3QW8Cg,142.0,targeted_search,sicarios amenazan periodista Perú,32,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,32.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
483,mgf2iZ22n2k,https://www.youtube.com/watch?v=mgf2iZ22n2k,Docente de la Universidad Cesar Vallejo detenido por chantajear sexualmente a su alumna,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,71.0,targeted_search,acoso sexual denuncia televisión peruana,33,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,33.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
484,kBg0ayEfMSQ,https://www.youtube.com/watch?v=kBg0ayEfMSQ,Ancash: Judiciary orders nine months of preventive detention for couple who tried to kill minor,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,37.0,targeted_search,agresor amenaza pareja Perú,33,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,33.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
485,h70X67Mz4fY,https://www.youtube.com/watch?v=h70X67Mz4fY,ALEJANDRO TOLEDO: Así fue su primera audiencia de control de identidad ante el Poder Judicial,EL COMERCIO,UCLtGUPjKLqa3zgdmhKCZONg,209.0,targeted_search,amenaza juez audiencia virtual Perú,33,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,33.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
486,xRjBSuahktQ,https://www.youtube.com/watch?v=xRjBSuahktQ,🔴🔵Crimen en Montaña Siete Colores: Hijo de víctima denuncia amenazas por parte de involucrados,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,195.0,targeted_search,amenazas de muerte Perú,33,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,33.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
487,WwSdb7KDDso,https://www.youtube.com/watch?v=WwSdb7KDDso,#DenunciaLaMicrohomofobia - Experimento Social contra la Micro Homofobia - Adrien Lastic,Adrien Lastic Official,UCt6hcrKVO3yWvW7PH7bFdCg,298.0,targeted_search,amenazas homofóbicas Perú,33,AMENAZA_DIRECTA|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,33.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
488,OcOLI32yjxk,https://www.youtube.com/watch?v=OcOLI32yjxk,MAGALY MEDINA AMENAZA CON SACAR NUEVAS PRUEBAS TRAS RECIBIR AMENAZA DE DENUNCIA,MI FAMA PERU,UC0GuogjwXbrKvb-VcbgnVjQ,191.0,targeted_search,denuncia amenazas farándula Perú,33,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,33.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
489,dB9X8vVbJjc,https://www.youtube.com/watch?v=dB9X8vVbJjc,Extorsión a orquesta La Huaranchal: extorsionadores piden 20 mil soles #ROTATIVARPP | DESPACHO,RPP Noticias,UC5j8-2FT0ZMMBkmK72R4aeA,124.0,targeted_search,extorsionadores amenazan audio Perú,33,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,33.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
490,f6p3P85DeRA,https://www.youtube.com/watch?v=f6p3P85DeRA,Barranco: Obrera de limpieza denuncia que fue víctima de racismo,Wayka,UCQmo59tWId4OHTdl4W320DQ,131.0,targeted_search,insultos racistas discriminación Perú denuncia,33,RACISMO_DISCRIMINACION,consulta explícita de una categoría minoritaria,55,33.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
491,N7SyypRuATg,https://www.youtube.com/watch?v=N7SyypRuATg,Peruanos y venezolanos en guerra por paradero de mototaxistas,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,160.0,targeted_search,sicarios amenazan periodista Perú,33,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,33.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
492,LJcH9VqrdO4,https://www.youtube.com/watch?v=LJcH9VqrdO4,Arequipa: UNSA student reports being a victim of sexual harassment,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,121.0,targeted_search,acoso sexual denuncia televisión peruana,34,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,34.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
493,0VmmYFbetEk,https://www.youtube.com/watch?v=0VmmYFbetEk,Sujeto de 61 años fue grabado amenazando a su pareja con un cuchillo,Conexiónbol,UCgnN7gdTzoncEdfMks0QSkQ,225.0,targeted_search,agresor amenaza pareja Perú,34,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,34.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
494,2EEQm2nIhrw,https://www.youtube.com/watch?v=2EEQm2nIhrw,Juez llama la atención a abogado por no vestir adecuadamente en audiencia virtual,Discent Legem - Perú,UC4HaP99ArZDbC0VXHr96NsA,116.0,targeted_search,amenaza juez audiencia virtual Perú,34,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,34.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
495,xaYf3ij66vA,https://www.youtube.com/watch?v=xaYf3ij66vA,Trujillo: alcalde denuncia amenazas de muerte por liberar servicio de taxis,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,106.0,targeted_search,amenazas de muerte Perú,34,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,34.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
496,mtM9TKE0nek,https://www.youtube.com/watch?v=mtM9TKE0nek,Pareja denuncia abuso policial y homofobia en Córdoba,Canal 10 Córdoba,UCUzonpa3XKurQVycdMY70XQ,197.0,targeted_search,amenazas homofóbicas Perú,34,AMENAZA_DIRECTA|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,34.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
497,Br9eru8dOb8,https://www.youtube.com/watch?v=Br9eru8dOb8,Karla Tarazona EXPLODES and issues a strong WARNING to Camila and Pamela Franco,Chimi chimi,UCt42aXXEokQWROe3CdVx3bA,538.0,targeted_search,denuncia amenazas farándula Perú,34,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,34.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
498,NyVxrGv420Q,https://www.youtube.com/watch?v=NyVxrGv420Q,Comerciante increpa a extorsionador que le piden S/20 mil para no atentar contra sus hijos,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,450.0,targeted_search,extorsionadores amenazan audio Perú,34,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,34.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
499,PiURjUnqEvI,https://www.youtube.com/watch?v=PiURjUnqEvI,"🔴 Racismo a flor de piel, agresión racista en el metropolitano",Latina Televisión,UC3rDtLrcgr3JS3_3JOW4BAw,979.0,targeted_search,insultos racistas discriminación Perú denuncia,34,RACISMO_DISCRIMINACION,consulta explícita de una categoría minoritaria,55,34.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
500,yLFMwTWm6sY,https://www.youtube.com/watch?v=yLFMwTWm6sY,Al Día con Willax - ENE 30 - SICARIOS ASESINAN A MOTOTAXISTA TRAS RECIBIR AMENAZAS | Willax,Willax Televisión,UCort3mldTtMErPqprSlSfng,264.0,targeted_search,sicarios amenazan periodista Perú,34,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,34.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
501,Y-GU40NxGEs,https://www.youtube.com/watch?v=Y-GU40NxGEs,Víctimas de la 'estafa del amor': 'Extranjeros' que les roban el corazón y su dinero,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,690.0,targeted_search,te voy a matar denuncia Perú,34,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,34.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
502,cD0Wf0Mcf18,https://www.youtube.com/watch?v=cD0Wf0Mcf18,Así detuvieron a profesor por acoso y chantaje a niñas: Las invitaba al hotel para subirle la nota,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,590.0,targeted_search,acoso sexual denuncia televisión peruana,35,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,35.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
503,Qxa47T1jpQU,https://www.youtube.com/watch?v=Qxa47T1jpQU,👉TIPOS de VIOLENCIA FAMILIAR en el PERÚ: ¿DE CUANTO es la PENA DE CÁRCEL?,Estudio de Abogados Arredondo&Jordan ,UC1rjzqLqdLSOsRhrAFwnzKw,188.0,targeted_search,agresor amenaza pareja Perú,35,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,35.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
504,R7ZG3lQftqs,https://www.youtube.com/watch?v=R7ZG3lQftqs,"Intermediate hearing, lawyer gets angry at the judge",Sistema acusatorio en México,UCr7TX3WFwk-fZneNyxdXeiw,122.0,targeted_search,amenaza juez audiencia virtual Perú,35,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,35.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
505,sbiOx_VyuFQ,https://www.youtube.com/watch?v=sbiOx_VyuFQ,Aplicaciones de préstamos: estafas y amenazas de muerte #ReportajesT13,Teletrece,UCsRnhjcUCR78Q3Ud6OXCTNg,548.0,targeted_search,amenazas de muerte Perú,35,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,35.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
506,wg5wodgvFnc,https://www.youtube.com/watch?v=wg5wodgvFnc,La homofobia en el futbol mexicano,El Universal,UC2SEk1w7DgoHs_G3w1biz-w,1961.0,targeted_search,amenazas homofóbicas Perú,35,AMENAZA_DIRECTA|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,35.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
507,Qq9Osl4xQqE,https://www.youtube.com/watch?v=Qq9Osl4xQqE,"👶EMBARAZO, ENGAÑOS Y AMENAZAS: LA VERDAD DETRÁS DEL DRAMA ENTRE EDWIN Y ANA LUCÍA ⚠️",Farándula Pe,UC6CEvzwdcXTfc0iuFnSdr1w,558.0,targeted_search,denuncia amenazas farándula Perú,35,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,35.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
508,3g6iYVBmQLE,https://www.youtube.com/watch?v=3g6iYVBmQLE,"Cartas, audios amenazantes y una granada: Clínica dental en Lima sufre ataques de extorsionadores",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,686.0,targeted_search,extorsionadores amenazan audio Perú,35,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,35.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
509,QRZToB49iwE,https://www.youtube.com/watch?v=QRZToB49iwE,Miraflores: Young man hurled racist insults at security officers and police after being detained ...,La República - LR+,UC-B7Xv56uNRDkj0vC3QW8Cg,359.0,targeted_search,insultos racistas discriminación Perú denuncia,35,RACISMO_DISCRIMINACION,consulta explícita de una categoría minoritaria,55,35.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
510,-djuw00JitU,https://www.youtube.com/watch?v=-djuw00JitU,🔴🔵Yaranga assures that the young man captured with information to kill him is not a hitman.,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,691.0,targeted_search,sicarios amenazan periodista Perú,35,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,35.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
511,NiVo0qzy8qU,https://www.youtube.com/watch?v=NiVo0qzy8qU,Un oficial de policía se defendió a escopetazos de motochorros en Tucumán,Todo Noticias,UCj6PcyLvpnIRT_2W_mwa9Aw,216.0,targeted_search,te voy a matar denuncia Perú,35,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,35.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
512,MXcDrLCwWfE,https://www.youtube.com/watch?v=MXcDrLCwWfE,Primera sentencia en Perú con cárcel por acoso sexual,Cosmos Televisión,UC_ept7M1UXlCfvcUrK49Ziw,77.0,targeted_search,acoso sexual denuncia televisión peruana,36,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,36.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
513,QXFUu08edIc,https://www.youtube.com/watch?v=QXFUu08edIc,📹Arriba Mi Gente| Mujer amenazada por su ex pareja no quiere ir a un albergue,Latina Televisión,UC3rDtLrcgr3JS3_3JOW4BAw,783.0,targeted_search,agresor amenaza pareja Perú,36,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,36.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
514,LNhMgewKWFg,https://www.youtube.com/watch?v=LNhMgewKWFg,Abogado se hace viral tras aparecer sin pantalón en audiencia virtual,El Universal,UC2SEk1w7DgoHs_G3w1biz-w,65.0,targeted_search,amenaza juez audiencia virtual Perú,36,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,36.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
515,5lFoyMI52WU,https://www.youtube.com/watch?v=5lFoyMI52WU,¡Mucho cuidado! Mujer pidió préstamo por aplicativo y hoy la amenazan de muerte,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,522.0,targeted_search,amenazas de muerte Perú,36,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,36.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
516,eVsryOvseJM,https://www.youtube.com/watch?v=eVsryOvseJM,La homofobia mata - resumen,Ciudadaniasx,UCt78tVTNhK4hd9l0Io3vTtg,344.0,targeted_search,amenazas homofóbicas Perú,36,AMENAZA_DIRECTA|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,36.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
517,IpMxpTy2T2E,https://www.youtube.com/watch?v=IpMxpTy2T2E,Josimar estalla contra su ‘prima’ venezolana y amenaza con denunciarla “Te voy a ver presa.,Chimi Chi,UCWowmKyrSm0sGyEpa2ySX4Q,343.0,targeted_search,denuncia amenazas farándula Perú,36,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,36.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
518,3VG1lH1Ckek,https://www.youtube.com/watch?v=3VG1lH1Ckek,Caen extorsionadores que pedían cupo de S/10 a librería recién inaugurada,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,100.0,targeted_search,extorsionadores amenazan audio Perú,36,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,36.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
519,YAGwaf30VHs,https://www.youtube.com/watch?v=YAGwaf30VHs,Young food delivery worker reports insults and discrimination | Midday Edition (TODAY),América Noticias,UCPhm2I2wk4vqjENwhn3px8A,204.0,targeted_search,insultos racistas discriminación Perú denuncia,36,RACISMO_DISCRIMINACION,consulta explícita de una categoría minoritaria,55,36.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
520,_WA6S8SNb0E,https://www.youtube.com/watch?v=_WA6S8SNb0E,Periodista asesinada en la puerta de la radio | Al Rojo Vivo | Telemundo,Al Rojo Vivo,UCDUxOvbwu1bnyD7AucP0ESw,55.0,targeted_search,sicarios amenazan periodista Perú,36,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,36.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
521,q2oG0dnIMuc,https://www.youtube.com/watch?v=q2oG0dnIMuc,CHILA JATUN - Justicia para Vivir (Video Clip Oficial) HD,CHILA JATUN,UC7xTtUKnihDbCi-IhqxE1lw,159.0,targeted_search,te voy a matar denuncia Perú,36,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,36.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
522,HZ58zbY-wnE,https://www.youtube.com/watch?v=HZ58zbY-wnE,Demus: Cuando la víctima denuncia acoso se encuentra con un sistema hostil,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,852.0,targeted_search,acoso sexual denuncia televisión peruana,37,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD,consulta explícita de una categoría minoritaria,55,37.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
523,Lyj6ABtOOIc,https://www.youtube.com/watch?v=Lyj6ABtOOIc,Suboficial dejó de acosar a mujer tras aparición en 'Nunca Más',Nunca MAS,UCFqwxsa2Wp6Y5FkUAcGShGA,1537.0,targeted_search,agresor amenaza pareja Perú,37,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,37.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
524,fbN2sWHei_c,https://www.youtube.com/watch?v=fbN2sWHei_c,"Amenazas Simples, Delito, Querella, Defensoria, Fiscalía, Abogado,            .   Defensa Absoluta",Estudio Jurídico Defensa Absoluta,UCauonFF2YxGbaXHduKETdfg,73.0,targeted_search,amenaza juez audiencia virtual Perú,37,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,37.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
525,DrboceIZ1OE,https://www.youtube.com/watch?v=DrboceIZ1OE,Ex jefe policial de Perú que investigó la administración de Boluarte denuncia amenazas de muerte,AGENCIA EFE,UCvJS-YNyaWyOucx8bGrHVvw,112.0,targeted_search,amenazas de muerte Perú,37,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,55,37.0,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
